C# Variable,C# Id,C# Value,Db Variable,SNOMED Code,Code Description
ChronicKidneyDisease,3083,2,_ckd4,950231000000104,Chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3 (disorder)
ChronicKidneyDisease,3083,2,_ckd4,950231000000104,CKD G4A3 - chronic kidney disease with glomerular filtration rate category G4 and albuminuria category A3
ChronicKidneyDisease,3083,2,_ckd4,994431000006105,Chronic kidney disease stage 4
ChronicKidneyDisease,3084,3,_ckd5,46177005,End stage renal disease (disorder)
ChronicKidneyDisease,3084,3,_ckd5,46177005,End stage renal failure
ChronicKidneyDisease,3084,3,_ckd5,46177005,End-stage renal disease (disorder)
ChronicKidneyDisease,3084,3,_ckd5,90688005,Chronic renal failure syndrome (disorder)
ChronicKidneyDisease,3084,3,_ckd5,433146000,Chronic kidney disease stage 5 (disorder)
ChronicKidneyDisease,3084,3,_ckd5,324501000000107,Chronic kidney disease stage 5 with proteinuria
ChronicKidneyDisease,3084,3,_ckd5,324501000000107,Chronic kidney disease stage 5 with proteinuria (disorder)
ChronicKidneyDisease,3084,3,_ckd5,324501000000107,CKD (chronic kidney disease) stage 5 with proteinuria
ChronicKidneyDisease,3084,3,_ckd5,324501000000107,CKD stage 5 with proteinuria
ChronicKidneyDisease,3084,3,_ckd5,324541000000105,Chronic kidney disease stage 5 without proteinuria
ChronicKidneyDisease,3084,3,_ckd5,324541000000105,Chronic kidney disease stage 5 without proteinuria (disorder)
ChronicKidneyDisease,3084,3,_ckd5,324541000000105,CKD (chronic kidney disease) stage 5 without proteinuria
ChronicKidneyDisease,3084,3,_ckd5,324541000000105,CKD stage 5 without proteinuria
ChronicKidneyDisease,3084,3,_ckd5,950251000000106,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1
ChronicKidneyDisease,3084,3,_ckd5,950251000000106,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1 (disorder)
ChronicKidneyDisease,3084,3,_ckd5,950251000000106,CKD G5A1 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A1
ChronicKidneyDisease,3084,3,_ckd5,950291000000103,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2
ChronicKidneyDisease,3084,3,_ckd5,950291000000103,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2 (disorder)
ChronicKidneyDisease,3084,3,_ckd5,950291000000103,CKD G5A2 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A2
ChronicKidneyDisease,3084,3,_ckd5,950311000000102,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3
ChronicKidneyDisease,3084,3,_ckd5,950311000000102,Chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3 (disorder)
ChronicKidneyDisease,3084,3,_ckd5,950311000000102,CKD G5A3 - chronic kidney disease with glomerular filtration rate category G5 and albuminuria category A3
CongenitalHeartProblem,7549,1,_congenheart,2583009,Chiari's network (disorder)
CongenitalHeartProblem,7549,1,_congenheart,4374004,Congenital anomaly of tricuspid valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,5230009,Congenital absence of coronary artery (disorder)
CongenitalHeartProblem,7549,1,_congenheart,7305005,Coarctation of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,7368005,Double outlet left ventricle (disorder)
CongenitalHeartProblem,7549,1,_congenheart,7438000,Congenital atresia of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,7484005,Double outlet right ventricle (disorder)
CongenitalHeartProblem,7549,1,_congenheart,10451007,Double aortic arch (disorder)
CongenitalHeartProblem,7549,1,_congenheart,10818008,Congenital malposition of heart (disorder)
CongenitalHeartProblem,7549,1,_congenheart,12770006,Cyanotic congenital heart disease (disorder)
CongenitalHeartProblem,7549,1,_congenheart,13213009,Congenital heart disease (disorder)
CongenitalHeartProblem,7549,1,_congenheart,13867009,Preductal coarctation of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,14886009,Abdominal heart (disorder)
CongenitalHeartProblem,7549,1,_congenheart,15096009,Congenital insufficiency of pulmonary valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,15459006,Endocardial cushion defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,16567006,Mesocardia (disorder)
CongenitalHeartProblem,7549,1,_congenheart,16972009,Congenital aneurysm of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,17024001,Aortic septal defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,17024001,Aortopulmonary window (disorder)
CongenitalHeartProblem,7549,1,_congenheart,17718000,Ostium primum defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,18546004,Congenital stenosis of aortic valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,19057007,Status anginosus (disorder)
CongenitalHeartProblem,7549,1,_congenheart,19092004,Holt-Oram syndrome (disorder)
CongenitalHeartProblem,7549,1,_congenheart,21470009,Syncope anginosa (disorder)
CongenitalHeartProblem,7549,1,_congenheart,21981000,Single coronary artery (disorder)
CongenitalHeartProblem,7549,1,_congenheart,26780008,Coarctation of pulmonary artery (disorder)
CongenitalHeartProblem,7549,1,_congenheart,27637000,Dextrocardia (disorder)
CongenitalHeartProblem,7549,1,_congenheart,28574005,Congenital anomaly of coronary artery (disorder)
CongenitalHeartProblem,7549,1,_congenheart,28656008,Congenital insufficiency of aortic valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,29928006,Congenital insufficiency of mitral valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,30288003,Ventricular septal defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,36110001,Congenital anomaly of pulmonary artery (disorder)
CongenitalHeartProblem,7549,1,_congenheart,36233006,Congenital stenosis of tricuspid valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,36422005,Transposition of pulmonary veins (disorder)
CongenitalHeartProblem,7549,1,_congenheart,38385001,Persistent left posterior cardinal vein (disorder)
CongenitalHeartProblem,7549,1,_congenheart,45237002,Congenital dilatation of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,45492009,Congenital stenosis of superior vena cava (disorder)
CongenitalHeartProblem,7549,1,_congenheart,48121000,Congenital cardiomegaly (disorder)
CongenitalHeartProblem,7549,1,_congenheart,48520006,Congenital atresia of cardiac vein (disorder)
CongenitalHeartProblem,7549,1,_congenheart,54160000,Congenital aneurysm of sinus of Valsalva (disorder)
CongenitalHeartProblem,7549,1,_congenheart,54682008,Congenital hypoplasia of pulmonary artery (disorder)
CongenitalHeartProblem,7549,1,_congenheart,55510008,Cor triatriatum (disorder)
CongenitalHeartProblem,7549,1,_congenheart,59877000,Congenital anomaly of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,60787001,Congenital hypoplasia of aortic arch (disorder)
CongenitalHeartProblem,7549,1,_congenheart,62067003,Hypoplastic left heart syndrome (disorder)
CongenitalHeartProblem,7549,1,_congenheart,62335009,Congenital stenosis of inferior vena cava (disorder)
CongenitalHeartProblem,7549,1,_congenheart,63042009,Congenital atresia of tricuspid valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,63934006,Overriding aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,66403007,Vascular ring of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,67278007,Congenital stenosis of pulmonary valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,68237008,Partial anomalous pulmonary venous connection (disorder)
CongenitalHeartProblem,7549,1,_congenheart,70142008,Atrial septal defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,70320004,Congenital anomaly of heart valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,72242008,Postductal coarctation of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,72352009,Bicuspid aortic valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,74561007,Kommerell's diverticulum (disorder)
CongenitalHeartProblem,7549,1,_congenheart,75270000,Congenital diverticulum of left ventricle (disorder)
CongenitalHeartProblem,7549,1,_congenheart,78250005,Ectopia cordis (disorder)
CongenitalHeartProblem,7549,1,_congenheart,78643003,Postcardiotomy syndrome (disorder)
CongenitalHeartProblem,7549,1,_congenheart,79439001,Congenital anomaly of aortic arch (disorder)
CongenitalHeartProblem,7549,1,_congenheart,80387009,Roger's disease (disorder)
CongenitalHeartProblem,7549,1,_congenheart,81990004,Cor biloculare (disorder)
CongenitalHeartProblem,7549,1,_congenheart,82458004,Congenital stenosis of mitral valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,83799000,Corrected transposition of great vessels (disorder)
CongenitalHeartProblem,7549,1,_congenheart,86252004,Agenesis of pulmonary artery (disorder)
CongenitalHeartProblem,7549,1,_congenheart,86299006,Tetralogy of Fallot (disorder)
CongenitalHeartProblem,7549,1,_congenheart,90383006,Congenital absence of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,91634006,Fused commissures of mitral valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,93384001,Congenital stenosis of aortic arch (disorder)
CongenitalHeartProblem,7549,1,_congenheart,95441000,Pulmonary artery stenosis (disorder)
CongenitalHeartProblem,7549,1,_congenheart,111321007,Right aortic arch (disorder)
CongenitalHeartProblem,7549,1,_congenheart,111322000,Congenital anomaly of pulmonary veins (disorder)
CongenitalHeartProblem,7549,1,_congenheart,111323005,Total anomalous pulmonary venous return (disorder)
CongenitalHeartProblem,7549,1,_congenheart,194863005,Atrial septal defect as current complication following acute myocardial infarction (disorder)
CongenitalHeartProblem,7549,1,_congenheart,194863005,Atrial septal defect due to and following acute myocardial infarction (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204296002,Discordant ventriculoarterial connection (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204299009,Dextratransposition of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204299009,Dextrotransposition of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204300001,Incomplete great vessel transposition (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204306007,Pentalogy of Fallot (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204311009,Eisenmenger's complex (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204312002,Ventricular septal defect between left ventricle and right atrium (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204315000,Atrial septal defect within oval fossa (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204317008,Patent foramen ovale (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204318003,Persistent ostium secundum (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204319006,Lutembacher's syndrome (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204330009,Common atrioventricular-type ventricular septal defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204339005,Congenital pulmonary valve abnormality (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204342004,Congenital atresia of the pulmonary valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204343009,Hypoplasia of pulmonary valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204345002,Congenital fusion of pulmonic cusps (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204346001,Congenital fusion of pulmonary valve segment (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204351007,Fallot's trilogy (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204352000,Supernumerary pulmonary valve cusps (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204354004,Congenital tricuspid atresia and stenosis (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204357006,Ebstein's anomaly of tricuspid valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204362007,Parachute malformation of mitral valve
CongenitalHeartProblem,7549,1,_congenheart,204362007,Parachute malformation of mitral valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204363002,Supernumerary cusps of the mitral valve (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204368006,Subaortic stenosis (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204370002,Pulmonary infundibular stenosis (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204370002,Stenosis of infundibulum of right ventricle (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204378009,Congenital coronary aneurysm (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204379001,Congenital stricture of coronary artery (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204391005,Hypoplasia of cardiac vein (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204394002,Congenital anomaly of myocardium (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204395001,Congenital aneurysm of heart (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204397009,Cor triloculare (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204398004,Congenital epicardial cyst (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204399007,Hemicardia (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204407002,Anomalous bands of heart (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204409004,Anomalous ventricular bands (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204423002,Anomalous origin of the aortic arch (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204427001,Persistent aortic arch convolutions (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204431007,Atresia and stenosis of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204433005,Aplasia of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204443008,Pulmonary artery atresia (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204448004,Atresia of pulmonary artery with septal defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204451006,Anomalies of great veins (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204456001,Subdiaphragmatic total anomalous pulmonary venous return (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204457005,Supradiaphragmatic total anomalous pulmonary venous return (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204463001,Absence of inferior vena cava (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204464007,Absence of superior vena cava (disorder)
CongenitalHeartProblem,7549,1,_congenheart,204467000,Pulmonary vein atresia (disorder)
CongenitalHeartProblem,7549,1,_congenheart,205769006,Situs inversus with levocardia (disorder)
CongenitalHeartProblem,7549,1,_congenheart,205834002,Acardia (disorder)
CongenitalHeartProblem,7549,1,_congenheart,206586007,Congenital cardiac failure (disorder)
CongenitalHeartProblem,7549,1,_congenheart,218728005,Interrupted aortic arch (disorder)
CongenitalHeartProblem,7549,1,_congenheart,218728005,Interruption of aortic arch
CongenitalHeartProblem,7549,1,_congenheart,233817007,Triple vessel disease of the heart (disorder)
CongenitalHeartProblem,7549,1,_congenheart,233846000,Post-infarction ventricular septal defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,234132006,Congenital abnormality of great veins and coronary sinus (disorder)
CongenitalHeartProblem,7549,1,_congenheart,237227006,Congenital heart disease in pregnancy (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253264007,"Congenital heart disease, septal and bulbar anomalies (disorder)"
CongenitalHeartProblem,7549,1,_congenheart,253297008,Transposition of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253321003,Anomalous termination of right pulmonary vein (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253335001,Isomerism of atrial appendages (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253366007,Interauricular septal defect (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253514004,Dextraposition of aorta in Fallot's tetralogy (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253515003,Ventricular septal defect in Fallot's tetralogy (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253530007,Right ventricular outflow tract obstruction (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253546004,Left ventricular outflow tract obstruction (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253601007,Aortic valve ring hypoplasia (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253614008,Tubular hypoplasia of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253615009,Anomalies of the aorta excluding coarction (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253672004,Preductal aortic stenosis (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253673009,Preductal interruption of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253674003,Preductal hypoplasia of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253676001,Postductal aortic stenosis (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253677005,Postductal interruption of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253680006,Postductal hypoplasia of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253720000,Congenital coronary arteriovenous fistula (disorder)
CongenitalHeartProblem,7549,1,_congenheart,253732001,Totally absent pericardium (disorder)
CongenitalHeartProblem,7549,1,_congenheart,268174004,Bulbus cordis and cardiac septal closure anomalies (disorder)
CongenitalHeartProblem,7549,1,_congenheart,268180007,Right hypoplastic heart syndrome (disorder)
CongenitalHeartProblem,7549,1,_congenheart,268184003,Hypoplasia of aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,268185002,Supravalvar aortic stenosis (disorder)
CongenitalHeartProblem,7549,1,_congenheart,270510008,Anomalous coronary artery communication (disorder)
CongenitalHeartProblem,7549,1,_congenheart,271573009,Congenital abnormality of thoracic aorta and pulmonary arteries (disorder)
CongenitalHeartProblem,7549,1,_congenheart,276517000,Transient myocardial ischemia of newborn (disorder)
CongenitalHeartProblem,7549,1,_congenheart,412787009,"Intellectual disability, congenital heart disease, blepharophimosis, blepharoptosis and hypoplastic teeth (disorder)"
CongenitalHeartProblem,7549,1,_congenheart,412787009,"Mental retardation, congenital heart disease, blepharophimosis, blepharoptosis and hypoplastic teeth (disorder)"
CongenitalHeartProblem,7549,1,_congenheart,461105005,Anomalous origin of coronary artery from aorta (disorder)
CongenitalHeartProblem,7549,1,_congenheart,736962007,Bypass of four or more coronary arteries with prosthesis (procedure)
CongenitalHeartProblem,7549,1,_congenheart,736963002,Bypass of one coronary artery with prosthesis (procedure)
CongenitalHeartProblem,7549,1,_congenheart,736964008,Bypass of three coronary arteries with prosthesis (procedure)
CongenitalHeartProblem,7549,1,_congenheart,736965009,Bypass of two coronary arteries with prosthesis (procedure)
CongenitalHeartProblem,7549,1,_congenheart,341751000000103,Congenital dextroposition of heart
CongenitalHeartProblem,7549,1,_congenheart,341751000000103,Congenital dextroposition of heart (disorder)
Copd,29,1,_copd,4981000,Panacinar emphysema (disorder)
Copd,29,1,_copd,13645005,Chronic obstructive lung disease (disorder)
Copd,29,1,_copd,16003001,Giant bullous emphysema (disorder)
Copd,29,1,_copd,40100001,Obliterative bronchiolitis (disorder)
Copd,29,1,_copd,45145000,Unilateral emphysema (disorder)
Copd,29,1,_copd,45145000,Unilateral emphysema (situation)
Copd,29,1,_copd,52571006,Chronic tracheobronchitis (disorder)
Copd,29,1,_copd,61937009,Simple chronic bronchitis (disorder)
Copd,29,1,_copd,63480004,Chronic bronchitis (disorder)
Copd,29,1,_copd,68328006,Centriacinar emphysema (disorder)
Copd,29,1,_copd,74417001,Mucopurulent chronic bronchitis (disorder)
Copd,29,1,_copd,77690003,Interstitial emphysema
Copd,29,1,_copd,77690003,Interstitial emphysema of lung (disorder)
Copd,29,1,_copd,84409004,Fetid chronic bronchitis (disorder)
Copd,29,1,_copd,87433001,Pulmonary emphysema (disorder)
Copd,29,1,_copd,89549007,Catarrhal bronchitis (disorder)
Copd,29,1,_copd,135836000,End stage chronic obstructive airways disease (disorder)
Copd,29,1,_copd,185086009,Chronic obstructive bronchitis (disorder)
Copd,29,1,_copd,195949008,Chronic asthmatic bronchitis (disorder)
Copd,29,1,_copd,195951007,Acute exacerbation of chronic obstructive airways disease (disorder)
Copd,29,1,_copd,195953005,Mixed simple and mucopurulent chronic bronchitis (disorder)
Copd,29,1,_copd,195957006,Chronic bullous emphysema (disorder)
Copd,29,1,_copd,195958001,Segmental bullous emphysema (disorder)
Copd,29,1,_copd,195959009,Zonal bullous emphysema (disorder)
Copd,29,1,_copd,195963002,Acute vesicular emphysema (disorder)
Copd,29,1,_copd,196001008,Chronic obstructive pulmonary disease with acute lower respiratory infection (disorder)
Copd,29,1,_copd,266355005,Bullous emphysema with collapse (disorder)
Copd,29,1,_copd,266356006,Atrophic (senile) emphysema (disorder)
Copd,29,1,_copd,275503004,Tension pneumatocele (disorder)
Copd,29,1,_copd,275503004,Tension pneumatocoele
Copd,29,1,_copd,313296004,Mild chronic obstructive pulmonary disease (disorder)
Copd,29,1,_copd,313297008,Moderate chronic obstructive pulmonary disease (disorder)
Copd,29,1,_copd,313299006,Severe chronic obstructive pulmonary disease (disorder)
Copd,29,1,_copd,293991000000106,Very severe chronic obstructive pulmonary disease
Copd,29,1,_copd,293991000000106,Very severe chronic obstructive pulmonary disease (disorder)
Copd,29,1,_copd,611541000000106,Chronic obstructive airways disease NOS
Copd,29,1,_copd,611541000000106,Chronic obstructive airways disease NOS (disorder)
Copd,29,1,_copd,611541000000106,Chronic obstructive pulmonary disease NOS
Copd,29,1,_copd,851261000006100,"Chronic bronchitis, acute exac"
CoronaryHeartDisease,19,1,_chd,1755008,Old myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,4557003,Preinfarction syndrome (disorder)
CoronaryHeartDisease,19,1,_chd,10273003,Acute infarction of papillary muscle (disorder)
CoronaryHeartDisease,19,1,_chd,15990001,Acute myocardial infarction of posterolateral wall (disorder)
CoronaryHeartDisease,19,1,_chd,19057007,Status anginosus (disorder)
CoronaryHeartDisease,19,1,_chd,21470009,Syncope anginosa (disorder)
CoronaryHeartDisease,19,1,_chd,22298006,Attack - heart
CoronaryHeartDisease,19,1,_chd,22298006,Myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,23687008,Coronary artery spasm (disorder)
CoronaryHeartDisease,19,1,_chd,25106000,Impending infarction (disorder)
CoronaryHeartDisease,19,1,_chd,35928006,Nocturnal angina (disorder)
CoronaryHeartDisease,19,1,_chd,42531007,Microinfarct of heart (disorder)
CoronaryHeartDisease,19,1,_chd,46109009,Subendocardial ischemia (disorder)
CoronaryHeartDisease,19,1,_chd,52035003,Acute anteroapical myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,53741008,Coronary arteriosclerosis (disorder)
CoronaryHeartDisease,19,1,_chd,54329005,Acute myocardial infarction of anterior wall (disorder)
CoronaryHeartDisease,19,1,_chd,57054005,Acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,57054005,MI - acute myocardial infarction
CoronaryHeartDisease,19,1,_chd,58612006,Acute myocardial infarction of lateral wall (disorder)
CoronaryHeartDisease,19,1,_chd,59021001,Angina decubitus (disorder)
CoronaryHeartDisease,19,1,_chd,62695002,Acute anteroseptal myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,65547006,Acute myocardial infarction of inferolateral wall (disorder)
CoronaryHeartDisease,19,1,_chd,66189004,Postmyocardial infarction syndrome (disorder)
CoronaryHeartDisease,19,1,_chd,70211005,Acute myocardial infarction of anterolateral wall (disorder)
CoronaryHeartDisease,19,1,_chd,70422006,Acute subendocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,72092001,Arteriosclerotic vascular disease (disorder)
CoronaryHeartDisease,19,1,_chd,73795002,Acute myocardial infarction of inferior wall (disorder)
CoronaryHeartDisease,19,1,_chd,76593002,Acute myocardial infarction of inferoposterior wall (disorder)
CoronaryHeartDisease,19,1,_chd,79009004,Acute myocardial infarction of septum (disorder)
CoronaryHeartDisease,19,1,_chd,87343002,Prinzmetal angina (disorder)
CoronaryHeartDisease,19,1,_chd,91335003,Mural thrombus of heart (disorder)
CoronaryHeartDisease,19,1,_chd,129574000,Postoperative myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194802003,True posterior myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194809007,Acute atrial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194821006,Coronary thrombosis not resulting in myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194823009,Acute coronary insufficiency (disorder)
CoronaryHeartDisease,19,1,_chd,194828000,Angina (disorder)
CoronaryHeartDisease,19,1,_chd,194842008,Single coronary vessel disease (disorder)
CoronaryHeartDisease,19,1,_chd,194843003,Double coronary vessel disease (disorder)
CoronaryHeartDisease,19,1,_chd,194849004,Generalized ischemic myocardial dysfunction (disorder)
CoronaryHeartDisease,19,1,_chd,194856005,Subsequent myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194857001,Subsequent myocardial infarction of anterior wall (disorder)
CoronaryHeartDisease,19,1,_chd,194858006,Subsequent myocardial infarction of inferior wall (disorder)
CoronaryHeartDisease,19,1,_chd,194862000,Hemopericardium as current complication following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194862000,Hemopericardium due to and following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194863005,Atrial septal defect as current complication following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194863005,Atrial septal defect due to and following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194865003,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194866002,Rupture of chordae tendinae as current complication following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194866002,Rupture of chordae tendinae due to and following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194867006,Rupture of papillary muscle as current complication following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,194868001,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction (disorder)"
CoronaryHeartDisease,19,1,_chd,194868001,"Thrombosis of atrium, auricular appendage, and ventricle due to and following acute myocardial infarction (disorder)"
CoronaryHeartDisease,19,1,_chd,225566008,Ischemic chest pain (finding)
CoronaryHeartDisease,19,1,_chd,233817007,Triple vessel disease of the heart (disorder)
CoronaryHeartDisease,19,1,_chd,233819005,Stable angina (disorder)
CoronaryHeartDisease,19,1,_chd,233821000,New onset angina (disorder)
CoronaryHeartDisease,19,1,_chd,233823002,Silent myocardial ischemia (disorder)
CoronaryHeartDisease,19,1,_chd,233838001,Acute posterior myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,233843008,Silent myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,233846000,Post-infarction ventricular septal defect (disorder)
CoronaryHeartDisease,19,1,_chd,233847009,Cardiac rupture after acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,233847009,Cardiac rupture due to and following acute myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,233885007,Post-infarction pericarditis (disorder)
CoronaryHeartDisease,19,1,_chd,276517000,Transient myocardial ischemia of newborn (disorder)
CoronaryHeartDisease,19,1,_chd,300995000,Exercise-induced angina (disorder)
CoronaryHeartDisease,19,1,_chd,304914007,Acute Q wave myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,307140009,Acute non-Q wave infarction (disorder)
CoronaryHeartDisease,19,1,_chd,311792005,Postoperative transmural myocardial infarction of anterior wall (disorder)
CoronaryHeartDisease,19,1,_chd,311793000,Postoperative transmural myocardial infarction of inferior wall (disorder)
CoronaryHeartDisease,19,1,_chd,311796008,Postoperative subendocardial myocardial infarction (disorder)
CoronaryHeartDisease,19,1,_chd,314116003,Post infarct angina (disorder)
CoronaryHeartDisease,19,1,_chd,315025001,Refractory angina (disorder)
CoronaryHeartDisease,19,1,_chd,315026000,Transient myocardial ischemia (disorder)
CoronaryHeartDisease,19,1,_chd,315348000,Asymptomatic coronary heart disease (disorder)
CoronaryHeartDisease,19,1,_chd,371068009,Myocardial infarction with complication (disorder)
CoronaryHeartDisease,19,1,_chd,394659003,Acute coronary syndrome (disorder)
